"id","sku","name","category_id","description","image_urls","mrp","status","created_by","updated_by","created_at","updated_at","per_unit_mrp_price","unit_type","per_unit_selling_price","unit_value","selling_price","category_brand_index_id","is_active","discount","category_name"
627,"TDM627","HETTICH Tandem - with Gallery 6 in (144mm) x 18 in (470 mm) 50 Kg-Silver ; 9249745",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-639_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:28",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
628,"TDM628","HETTICH Tandem - with Gallery 8 in (176mm) x 18 in (470 mm) 50 Kg-Silver ; 9349942",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-640_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:37",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
629,"TDM629","HAFELE Slim Tandem 4 in (88mm) x 14 in (350 mm) 40 Kg-Graphite Grey ; 554.00.802",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-641_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:45",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
630,"TDM630","HAFELE Slim Tandem 4 in (88mm) x 16 in (400 mm) 40 Kg-Graphite Grey ; 554.00.803",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-642_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-642_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-642_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-642_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:52",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
631,"TDM631","HAFELE Slim Tandem 4 in (88mm) x 18 in (450 mm) 40 Kg-Graphite Grey ; 554.00.804",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-643_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-643_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-643_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-643_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:01",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
632,"TDM632","HAFELE Slim Tandem 4 in (88mm) x 20 in (500 mm) 40 Kg-Graphite Grey ; 554.00.805",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-644_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-644_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-644_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-644_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:08",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
633,"TDM633","HAFELE Slim Tandem 4 in (88mm) x 22 in (550 mm) 40 Kg-Graphite Grey ; 554.00.806",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-645_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-645_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-645_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-645_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:17",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
634,"TDM634","HAFELE Slim Tandem 8 in (193mm) x 14 in (350 mm) 40 Kg-Graphite Grey ; 554.01.802",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-646_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-646_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-646_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-646_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:25",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
635,"TDM635","HAFELE Slim Tandem 8 in (193mm) x 16 in (400 mm) 40 Kg-Graphite Grey ; 554.01.803",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-647_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-647_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-647_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-647_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:32",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
636,"TDM636","HAFELE Slim Tandem 8 in (193mm) x 18 in (450 mm) 40 Kg-Graphite Grey ; 554.01.804",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-648_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-648_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-648_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-648_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:38",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
637,"TDM637","HAFELE Slim Tandem 8 in (193mm) x 20 in (500 mm) 40 Kg-Graphite Grey ; 554.01.805",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-649_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-649_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-649_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-649_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:46",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
638,"TDM638","HAFELE Slim Tandem 8 in (193mm) x 22 in (550 mm) 40 Kg-Graphite Grey ; 554.01.806",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-650_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-650_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-650_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-650_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:52",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
639,"TDM639","HAFELE Slim Tandem 8 in (193mm) x 20 in (500 mm) 60 Kg-Graphite Grey ; 554.01.905",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-651_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-651_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-651_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-651_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:41:58",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
640,"TDM640","HAFELE Slim Tandem 8 in (193mm) x 22 in (550 mm) 60 Kg-Graphite Grey ; 554.01.906",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-652_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-652_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-652_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-652_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:05",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
641,"TDM641","HAFELE Slim Tandem 10 in (257mm) x 20 in (500 mm) 40 Kg-Graphite Grey ; 554.01.825",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-653_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-653_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-653_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-653_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:12",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
642,"TDM642","HAFELE Slim Tandem 10 in (257mm) x 22 in (550 mm) 40 Kg-Graphite Grey ; 554.01.826",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-654_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-654_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-654_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-654_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:21",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
643,"TDM643","HAFELE Slim Tandem 10 in (257mm) x 20 in (500 mm) 60 Kg-Graphite Grey ; 554.01.925",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-655_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-655_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-655_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-655_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:28",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
644,"TDM644","HAFELE Slim Tandem 10 in (257mm) x 22 in (550 mm) 60 Kg-Graphite Grey ; 554.01.926",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-656_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-656_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-656_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-656_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:36",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
645,"TDM645","HAFELE Tandem 4 in (88mm) x 20 in (500 mm) 40 Kg-Metallic Anthracite ; 513.04.316",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-657_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-657_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-657_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-657_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:43",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
646,"TDM646","HAFELE Tandem 4 in (88mm) x 20 in (500 mm) 70 Kg-Metallic Anthracite ; 513.04.395",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-658_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-658_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-658_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-658_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:42:52",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
647,"TDM647","HAFELE Tandem-Gallery ONLY (Round) -20 in (500 mm) --Metallic Anthracite ; 553.58.395",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-659_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-659_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-659_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-659_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:43:00",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
648,"TDM648","HAFELE Tandem-Gallery ONLY (Rectangle) -20 in (500 mm) --Metallic Anthracite ; 551.60.345",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-660_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-660_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-660_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-660_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:15","2025-06-12 11:43:10",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
649,"TDM649","DVOK Slim Tandem 4 in (90mm) x 20 in (500 mm) 45 Kg-Grey ; DVOKST04",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-661_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-661_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-661_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-661_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:15","2025-06-12 11:43:20",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
650,"TDM650","DVOK Slim Tandem 6 in (120mm) x 20 in (500 mm) 45 Kg-Grey ; DVOKST06",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_5.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-662_6.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:15","2025-06-12 11:43:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
651,"TDM651","DVOK Slim Tandem 8 in (203mm) x 20 in (500 mm) 45 Kg-Grey ; DVOKST08",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_5.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-663_6.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:15","2025-06-12 11:43:43",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
652,"WB652","Ebco Wicker Basket - PVC 450mm, 4 Inch (With Wooden Frame and Slide)- PWB-16-20-04",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-760_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-18 11:26:16",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
653,"WB653","Ebco Wicker Basket - PVC 450mm, 6 Inch (With Wooden Frame and Slide)- PWB-16-20-06",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-761_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-18 11:26:21",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
654,"WB654","Ebco Wicker Basket - PVC 450mm, 8 Inch (With Wooden Frame and Slide)- PWB-16-20-08",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-762_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-12 10:22:02",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
655,"WB655","Ebco Wicker Basket - PVC 600mm, 4 Inch (With Wooden Frame and Slide)- PWB-22-20-04",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-763_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-12 10:22:08",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
656,"WB656","Ebco Wicker Basket - PVC 600mm, 6 Inch (With Wooden Frame and Slide)- PWB-22-20-06",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-764_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-18 11:26:35",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
657,"WB657","Ebco Wicker Basket - PVC 600mm, 8 Inch (With Wooden Frame and Slide)- PWB-22-20-08",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-765_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-18 11:26:41",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
658,"WB658","Ebco Wicker Basket - PVC 450mm, 4 Inch-SC (With Wooden Frame and Slide)- PWBSC-16-20-04",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-766_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-12 10:24:39",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
659,"WB659","Ebco Wicker Basket - PVC 450mm, 6 Inch-SC (With Wooden Frame and Slide)- PWBSC-16-20-06",10,"This is a wicker basket SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/wickerbaskets/product/CX-Hardware%20-%20Wicker%20Baskets-767_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:29:55","2025-06-12 10:24:44",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Wicker Baskets"
